,NDOI,smscg,tide
1/14/1947,6000,0,4.153699875
1/15/1947,6003,0,4.672599792
1/16/1947,6007,0,5.227300167
1/17/1947,6012,0,5.678999901
1/18/1947,6018,0,6.012700081
1/19/1947,6025,0,6.402100086
1/20/1947,6035,0,6.603899956
1/21/1947,6047,0,6.752500057
1/22/1947,6064,0,6.778800011
1/23/1947,6086,0,6.533100128
1/24/1947,6116,0,6.249300003
1/25/1947,6160,0,5.617200375
1/26/1947,6226,0,4.83010006
1/27/1947,6330,0,4.339600086
1/28/1947,6512,0,3.958499908
1/29/1947,6868,0,4.005000114
1/30/1947,7724,0,4.894599915
1/31/1947,10742,0,5.847899914
2/1/1947,13594,0,6.797199726
2/2/1947,14332,0,7.638500214
2/3/1947,14627,0,8.24450016
2/4/1947,14773,0,8.487299919
2/5/1947,14856,0,8.313899994
2/6/1947,14908,0,7.83039999
2/7/1947,14942,0,6.98210001
2/8/1947,14966,0,5.760299683
2/9/1947,14983,0,4.842899799
2/10/1947,14995,0,4.183700085
2/11/1947,15005,0,4.0770998
2/12/1947,15013,0,4.151400089
2/13/1947,15019,0,4.407899857
2/14/1947,15024,0,4.71570015
2/15/1947,15028,0,5.076499939
2/16/1947,15032,0,5.511400223
2/17/1947,15036,0,5.866000175
2/18/1947,15039,0,6.184700012
2/19/1947,15043,0,6.427700043
2/20/1947,15047,0,6.377700329
2/21/1947,15051,0,6.173300266
2/22/1947,15058,0,5.718400002
2/23/1947,15067,0,5.006000042
2/24/1947,15081,0,4.44149971
2/25/1947,15106,0,4.262199879
2/26/1947,15155,0,4.646800041
2/27/1947,15277,0,4.965000153
2/28/1947,15750,0,5.382800102
3/1/1947,16250,1,5.91260004
3/2/1947,16391,1,6.500699997
3/3/1947,16450,1,7.018399715
3/4/1947,16480,1,7.319299698
3/5/1947,16497,1,7.365400314
3/6/1947,16508,1,7.084500313
3/7/1947,16515,1,6.395499706
3/8/1947,16519,1,5.548099995
3/9/1947,16522,1,4.835199833
3/10/1947,16524,1,4.692899704
3/11/1947,16525,1,4.723700047
3/12/1947,16526,1,4.527299881
3/13/1947,16526,1,4.32889986
3/14/1947,16525,1,4.228500366
3/15/1947,16524,1,4.264899731
3/16/1947,16522,1,4.461099625
3/17/1947,16520,1,4.784699917
3/18/1947,16517,1,5.220799923
3/19/1947,16512,1,5.50579977
3/20/1947,16507,1,5.647200108
3/21/1947,16499,1,5.490100384
3/22/1947,16489,1,5.237699986
3/23/1947,16476,1,4.921900272
3/24/1947,16458,1,5.047599792
3/25/1947,16431,1,5.53030014
3/26/1947,16391,1,5.769600391
3/27/1947,16327,1,5.904999733
3/28/1947,16216,1,5.870699883
3/29/1947,15999,1,5.797599792
3/30/1947,15477,1,5.778599739
3/31/1947,13635,1,5.847700119
4/1/1947,11826,1,6.002200127
4/2/1947,11328,1,6.051499844
4/3/1947,11123,1,5.826600075
4/4/1947,11019,1,5.38890028
4/5/1947,10960,1,5.205800056
4/6/1947,10923,1,5.500699997
4/7/1947,10898,1,5.515799999
4/8/1947,10881,1,5.646100044
4/9/1947,10868,1,5.473599911
4/10/1947,10859,1,5.075000286
4/11/1947,10852,1,4.680700302
4/12/1947,10846,1,4.324500084
4/13/1947,10841,1,4.096199989
4/14/1947,10838,1,4.041399956
4/15/1947,10834,1,4.227600098
4/16/1947,10832,1,4.464300156
4/17/1947,10829,1,4.702799797
4/18/1947,10827,1,4.790199757
4/19/1947,10824,1,4.848700047
4/20/1947,10822,1,5.519399643
4/21/1947,10819,1,6.270699978
4/22/1947,10816,1,6.867199898
4/23/1947,10812,1,6.906899929
4/24/1947,10806,1,7.111000061
4/25/1947,10797,1,6.841300011
4/26/1947,10784,1,6.431099892
4/27/1947,10762,1,5.949999809
4/28/1947,10717,1,5.521500111
4/29/1947,10608,1,5.435100079
4/30/1947,10214,1,5.456299782
5/1/1947,9813,1,5.209899902
5/2/1947,9699,1,5.076000214
5/3/1947,9651,1,5.620900154
5/4/1947,9627,1,6.101099968
5/5/1947,9613,1,6.229800224
5/6/1947,9604,1,6.330999851
5/7/1947,9598,1,6.110199928
5/8/1947,9594,1,5.915400028
5/9/1947,9591,1,5.650599957
5/10/1947,9588,1,5.129600048
5/11/1947,9586,1,4.656199932
5/12/1947,9584,1,4.218699932
5/13/1947,9583,1,4.190799713
5/14/1947,9581,1,4.302300453
5/15/1947,9580,1,4.425800323
5/16/1947,9578,1,4.551300049
5/17/1947,9576,1,4.926499844
5/18/1947,9574,1,5.9447999
5/19/1947,9572,1,6.955299854
5/20/1947,9569,1,7.739500046
5/21/1947,9566,1,8.074399948
5/22/1947,9561,1,8.047699928
5/23/1947,9555,1,7.922499657
5/24/1947,9547,1,7.500699997
5/25/1947,9535,1,6.728300095
5/26/1947,9518,1,5.796499729
5/27/1947,9490,1,5.563700199
5/28/1947,9442,1,5.305300236
5/29/1947,9347,1,5.081200123
5/30/1947,9119,1,5.184500217
5/31/1947,8316,1,5.830699921
6/1/1947,7528,1,6.328800201
6/2/1947,7310,1,6.556400299
6/3/1947,7221,1,6.713099957
6/4/1947,7176,1,6.662899971
6/5/1947,7150,1,6.470499992
6/6/1947,7134,1,6.152299881
6/7/1947,7123,1,5.951699734
6/8/1947,7115,1,5.554300308
6/9/1947,7110,1,5.031899929
6/10/1947,7105,1,4.512700081
6/11/1947,7102,1,4.42840004
6/12/1947,7099,1,4.345399857
6/13/1947,7097,1,4.304200172
6/14/1947,7095,1,4.71420002
6/15/1947,7093,1,5.827899933
6/16/1947,7091,1,7.038499832
6/17/1947,7089,1,7.970799923
6/18/1947,7086,1,8.522899628
6/19/1947,7084,1,8.755899429
6/20/1947,7081,1,8.604700089
6/21/1947,7077,1,8.274200439
6/22/1947,7072,1,7.737699509
6/23/1947,7066,1,6.675199986
6/24/1947,7056,1,5.848700047
6/25/1947,7043,1,5.403100014
6/26/1947,7021,1,4.874900341
6/27/1947,6982,1,4.97729969
6/28/1947,6907,1,5.646499634
6/29/1947,6723,1,6.105499744
6/30/1947,6056,1,6.450800419
7/1/1947,5377,1,6.656399727
7/2/1947,5185,1,6.759999752
7/3/1947,5105,1,6.723700047
7/4/1947,5064,1,6.587100029
7/5/1947,5040,1,6.328799725
7/6/1947,5025,1,6.052599907
7/7/1947,5015,1,5.739199638
7/8/1947,5008,1,5.028999805
7/9/1947,5003,1,4.611700058
7/10/1947,4999,1,4.411000252
7/11/1947,4996,1,4.118499756
7/12/1947,4994,1,4.795499802
7/13/1947,4992,1,5.425300121
7/14/1947,4990,1,6.536800385
7/15/1947,4988,1,7.526199818
7/16/1947,4987,1,8.275699615
7/17/1947,4985,1,8.754300117
7/18/1947,4984,1,8.870300293
7/19/1947,4982,1,8.550600052
7/20/1947,4980,1,7.963500023
7/21/1947,4978,1,7.246299744
7/22/1947,4975,1,5.924299717
7/23/1947,4971,1,5.328799725
7/24/1947,4966,1,4.70870018
7/25/1947,4959,1,4.942699909
7/26/1947,4948,1,5.067200184
7/27/1947,4932,1,5.475999832
7/28/1947,4903,1,5.856299877
7/29/1947,4846,1,6.158199787
7/30/1947,4711,1,6.384399891
7/31/1947,4232,1,6.553500175
8/1/1947,3754,0,6.606299877
8/2/1947,3618,0,6.446100235
8/3/1947,3562,0,6.211299896
8/4/1947,3533,0,5.717100143
8/5/1947,3516,0,5.421199799
8/6/1947,3506,0,4.70539999
8/7/1947,3499,0,4.361599922
8/8/1947,3494,0,4.027899742
8/9/1947,3491,0,4.657400131
8/10/1947,3488,0,5.416200161
8/11/1947,3486,0,5.729400158
8/12/1947,3484,0,6.646699905
8/13/1947,3483,0,7.469500065
8/14/1947,3482,0,8.063599586
8/15/1947,3481,0,8.399800301
8/16/1947,3480,0,8.291900635
8/17/1947,3479,0,7.692500114
8/18/1947,3478,0,6.826099873
8/19/1947,3478,0,6.140900135
8/20/1947,3477,0,5.207699776
8/21/1947,3476,0,4.663799763
8/22/1947,3475,0,4.769200325
8/23/1947,3474,0,4.849699974
8/24/1947,3472,0,4.717299938
8/25/1947,3469,0,4.987999916
8/26/1947,3466,0,5.284199715
8/27/1947,3460,0,5.603099823
8/28/1947,3450,0,5.883299828
8/29/1947,3430,0,6.136000156
8/30/1947,3384,0,6.045800209
8/31/1947,3219,0,5.982299805
9/1/1947,3057,1,5.547200203
9/2/1947,3012,1,4.94630003
9/3/1947,2994,1,4.609200001
9/4/1947,2984,1,4.34319973
9/5/1947,2979,1,4.604500294
9/6/1947,2976,1,4.954299927
9/7/1947,2974,1,5.315499783
9/8/1947,2972,1,5.759300232
9/9/1947,2971,1,5.839000225
9/10/1947,2971,1,6.482299805
9/11/1947,2970,1,7.02489996
9/12/1947,2970,1,7.364999771
9/13/1947,2970,1,7.353899956
9/14/1947,2970,1,6.905099869
9/15/1947,2970,1,6.222199917
9/16/1947,2970,1,5.583100319
9/17/1947,2971,1,5.455299854
9/18/1947,2971,1,5.373799801
9/19/1947,2972,1,5.137700081
9/20/1947,2973,1,4.839900017
9/21/1947,2975,1,4.558400154
9/22/1947,2977,1,4.441400051
9/23/1947,2980,1,4.382999897
9/24/1947,2985,1,4.638400078
9/25/1947,2991,1,4.969399929
9/26/1947,3002,1,5.217599869
9/27/1947,3021,1,5.268800259
9/28/1947,3058,1,5.277400017
9/29/1947,3148,1,4.996099949
9/30/1947,3475,1,4.751299858
10/1/1947,3808,1,5.159200191
10/2/1947,3903,1,5.490099907
10/3/1947,3942,1,5.815399647
10/4/1947,3962,1,5.854300022
10/5/1947,3974,1,5.808700085
10/6/1947,3981,1,5.75880003
10/7/1947,3986,1,5.762700081
10/8/1947,3989,1,5.666500092
10/9/1947,3992,1,5.992499828
10/10/1947,3994,1,6.118299961
10/11/1947,3995,1,6.026400089
10/12/1947,3997,1,5.818500042
10/13/1947,3998,1,5.671999931
10/14/1947,3999,1,6.09980011
10/15/1947,4000,1,6.35559988
10/16/1947,4000,1,6.299599648
10/17/1947,4001,1,5.978899956
10/18/1947,4002,1,5.536599636
10/19/1947,4003,1,5.024700165
10/20/1947,4005,1,4.510799885
10/21/1947,4006,1,4.15929985
10/22/1947,4008,1,4.011099815
10/23/1947,4011,1,4.125599861
10/24/1947,4014,1,4.32379961
10/25/1947,4019,1,4.521300316
10/26/1947,4026,1,4.525599957
10/27/1947,4038,1,4.665499687
10/28/1947,4058,1,5.419500351
10/29/1947,4097,1,6.140100002
10/30/1947,4192,1,6.708300114
10/31/1947,4525,1,7.077700138
11/1/1947,4853,0,7.189500332
11/2/1947,4943,0,7.013400078
11/3/1947,4980,0,6.601799965
11/4/1947,4999,0,6.086900234
11/5/1947,5009,0,5.559999943
11/6/1947,5016,0,5.22660017
11/7/1947,5020,0,5.465199947
11/8/1947,5023,0,5.540100098
11/9/1947,5026,0,5.519200325
11/10/1947,5027,0,5.98239994
11/11/1947,5029,0,6.607800007
11/12/1947,5030,0,6.893099785
11/13/1947,5030,0,7.011899948
11/14/1947,5031,0,6.743499756
11/15/1947,5031,0,6.486400127
11/16/1947,5032,0,5.937399864
11/17/1947,5032,0,5.349599838
11/18/1947,5032,0,4.747099876
11/19/1947,5032,0,4.175199986
11/20/1947,5033,0,3.991699934
11/21/1947,5033,0,4.041100025
11/22/1947,5033,0,4.085700035
11/23/1947,5033,0,4.303199768
11/24/1947,5032,0,4.588100433
11/25/1947,5032,0,5.662500381
11/26/1947,5032,0,6.604099751
11/27/1947,5031,0,7.411399841
11/28/1947,5029,0,7.936100006
11/29/1947,5025,0,8.295800209
11/30/1947,5009,0,8.211899757
12/1/1947,4993,0,7.754600048
12/2/1947,4988,0,7.019000053
12/3/1947,4987,0,6.105400085
12/4/1947,4986,0,5.315700054
12/5/1947,4985,0,5.105499744
12/6/1947,4985,0,5.027100086
12/7/1947,4985,0,5.208400249
12/8/1947,4986,0,6.039700031
12/9/1947,4986,0,6.639900208
12/10/1947,4987,0,6.989799976
12/11/1947,4988,0,7.22329998
12/12/1947,4989,0,7.066100121
12/13/1947,4990,0,7.009799957
12/14/1947,4991,0,6.628900051
12/15/1947,4993,0,6.21239996
12/16/1947,4995,0,5.698000431
12/17/1947,4998,0,4.994199753
12/18/1947,5002,0,4.230400085
12/19/1947,5006,0,4.004799843
12/20/1947,5011,0,3.802800179
12/21/1947,5019,0,3.596199989
12/22/1947,5028,0,4.158200264
12/23/1947,5041,0,5.220600128
12/24/1947,5058,0,6.373799801
12/25/1947,5083,0,7.325300217
12/26/1947,5121,0,8.133899689
12/27/1947,5180,0,8.752500534
12/28/1947,5284,0,8.931400299
12/29/1947,5487,0,8.642900467
12/30/1947,5976,0,7.909800053
12/31/1947,7699,0,6.858500004
1/1/1948,9423,0,5.639699936
1/2/1948,9911,0,5.12460041
1/3/1948,10115,0,4.602799892
1/4/1948,10219,0,4.888299942
1/5/1948,10278,0,5.617899895
1/6/1948,10316,0,6.136199951
1/7/1948,10341,0,6.549000263
1/8/1948,10358,0,6.860899925
1/9/1948,10371,0,6.896399975
1/10/1948,10381,0,6.963500023
1/11/1948,10388,0,6.860899925
1/12/1948,10394,0,6.591599941
1/13/1948,10398,0,6.273099899
1/14/1948,10402,0,5.629300117
1/15/1948,10405,0,4.981200218
1/16/1948,10407,0,4.173900127
1/17/1948,10410,0,3.878900051
1/18/1948,10412,0,3.456200123
1/19/1948,10413,0,3.672299862
1/20/1948,10415,0,4.574399948
1/21/1948,10417,0,5.544700146
1/22/1948,10419,0,6.566400051
1/23/1948,10421,0,7.572700024
1/24/1948,10424,0,8.383899689
1/25/1948,10427,0,8.839399338
1/26/1948,10432,0,8.815400124
1/27/1948,10440,0,8.301000595
1/28/1948,10454,0,7.429500103
1/29/1948,10480,0,6.145199776
1/30/1948,10543,0,5.247099876
1/31/1948,10764,0,4.528100014
2/1/1948,10977,0,4.700300217
2/2/1948,11034,0,5.082700253
2/3/1948,11057,0,5.417999744
2/4/1948,11069,0,5.729899883
2/5/1948,11076,0,6.0072999
2/6/1948,11080,0,6.190599918
2/7/1948,11083,0,6.375299931
2/8/1948,11085,0,6.519299984
2/9/1948,11087,0,6.370599747
2/10/1948,11089,0,6.245999813
2/11/1948,11090,0,5.795400143
2/12/1948,11091,0,5.168000221
2/13/1948,11093,0,4.40680027
2/14/1948,11094,0,4.006400108
2/15/1948,11096,0,3.549499989
2/16/1948,11098,0,3.883399963
2/17/1948,11100,0,4.379599571
2/18/1948,11103,0,4.985499859
2/19/1948,11107,0,5.732300282
2/20/1948,11112,0,6.570899963
2/21/1948,11119,0,7.37019968
2/22/1948,11128,0,7.945800304
2/23/1948,11141,0,8.113500595
2/24/1948,11161,0,7.915500164
2/25/1948,11193,0,7.251099586
2/26/1948,11250,0,6.11439991
2/27/1948,11362,0,5.219200134
2/28/1948,11639,0,5.220699787
2/29/1948,12675,0,5.224900246
3/1/1948,13750,1,5.084700108
3/2/1948,14055,1,4.969900131
3/3/1948,14183,1,4.931699753
3/4/1948,14248,1,4.989699841
3/5/1948,14286,1,5.146699905
3/6/1948,14310,1,5.429799557
3/7/1948,14326,1,5.660699844
3/8/1948,14339,1,5.694399834
3/9/1948,14348,1,5.611100197
3/10/1948,14356,1,5.345200062
3/11/1948,14363,1,4.819400311
3/12/1948,14369,1,4.330499649
3/13/1948,14375,1,4.230199814
3/14/1948,14382,1,4.591600418
3/15/1948,14389,1,4.844099998
3/16/1948,14397,1,5.000099659
3/17/1948,14406,1,5.135099888
3/18/1948,14417,1,5.33010006
3/19/1948,14430,1,5.713600159
3/20/1948,14446,1,6.164700031
3/21/1948,14467,1,6.603999615
3/22/1948,14494,1,6.832699776
3/23/1948,14530,1,6.781300068
3/24/1948,14580,1,6.287399769
3/25/1948,14651,1,5.715600014
3/26/1948,14757,1,5.896100044
3/27/1948,14926,1,6.158900261
3/28/1948,15220,1,6.148900032
3/29/1948,15796,1,5.832400322
3/30/1948,17180,1,5.33739996
3/31/1948,22060,1,4.884599686
4/1/1948,26854,1,4.513499737
4/2/1948,28174,1,4.326600075
4/3/1948,28716,1,4.39139986
4/4/1948,28990,1,4.488899708
4/5/1948,29148,1,4.632200241
4/6/1948,29246,1,4.543600082
4/7/1948,29311,1,4.596999645
4/8/1948,29356,1,4.453900337
4/9/1948,29389,1,4.90719986
4/10/1948,29413,1,5.439500332
4/11/1948,29431,1,5.793200016
4/12/1948,29446,1,5.95179987
4/13/1948,29457,1,6.107700348
4/14/1948,29465,1,5.988099575
4/15/1948,29472,1,5.797499657
4/16/1948,29477,1,5.647400379
4/17/1948,29481,1,5.570400238
4/18/1948,29484,1,5.520100117
4/19/1948,29486,1,5.64109993
4/20/1948,29487,1,5.700699806
4/21/1948,29488,1,5.523600101
4/22/1948,29487,1,6.094500065
4/23/1948,29485,1,6.674299717
4/24/1948,29481,1,6.942199707
4/25/1948,29475,1,6.77489996
4/26/1948,29464,1,6.661900043
4/27/1948,29444,1,6.280200005
4/28/1948,29404,1,5.610499859
4/29/1948,29306,1,4.936600208
4/30/1948,28949,1,4.371600151
5/1/1948,28586,1,4.202500343
5/2/1948,28483,1,4.230000019
5/3/1948,28440,1,4.240499973
5/4/1948,28418,1,4.302299976
5/5/1948,28405,1,4.206299782
5/6/1948,28396,1,4.777400017
5/7/1948,28389,1,5.569499969
5/8/1948,28384,1,6.238100052
5/9/1948,28380,1,6.76279974
5/10/1948,28376,1,7.114699841
5/11/1948,28371,1,7.076499939
5/12/1948,28367,1,7.083100319
5/13/1948,28362,1,6.791500092
5/14/1948,28356,1,6.32159996
5/15/1948,28350,1,5.712100029
5/16/1948,28342,1,5.491400242
5/17/1948,28333,1,5.460700035
5/18/1948,28321,1,5.297300339
5/19/1948,28307,1,5.41079998
5/20/1948,28289,1,6.26099968
5/21/1948,28265,1,6.989600182
5/22/1948,28235,1,7.300699711
5/23/1948,28194,1,7.307200432
5/24/1948,28138,1,7.138600349
5/25/1948,28058,1,6.674600124
5/26/1948,27937,1,6.381400108
5/27/1948,27745,1,5.803899765
5/28/1948,27412,1,5.15500021
5/29/1948,26758,1,4.465500355
5/30/1948,25188,1,4.293800354
5/31/1948,19649,1,4.181000233
6/1/1948,14208,1,4.018000126
6/2/1948,12710,1,3.978000164
6/3/1948,12094,1,4.67840004
6/4/1948,11783,1,5.707499981
6/5/1948,11604,1,6.498300076
6/6/1948,11492,1,7.256400108
6/7/1948,11418,1,7.817599773
6/8/1948,11366,1,8.002099991
6/9/1948,11328,1,7.923099995
6/10/1948,11300,1,7.726700306
6/11/1948,11278,1,7.308300018
6/12/1948,11261,1,6.48900032
6/13/1948,11247,1,5.82379961
6/14/1948,11235,1,5.554600239
6/15/1948,11225,1,5.246799946
6/16/1948,11216,1,5.35860014
6/17/1948,11208,1,6.177800179
6/18/1948,11200,1,6.867300034
6/19/1948,11192,1,7.21020031
6/20/1948,11184,1,7.361299992
6/21/1948,11174,1,7.300100327
6/22/1948,11161,1,7.048999786
6/23/1948,11146,1,6.68569994
6/24/1948,11124,1,6.285999775
6/25/1948,11092,1,5.940199852
6/26/1948,11042,1,5.158200264
6/27/1948,10955,1,4.546599865
6/28/1948,10785,1,4.267499924
6/29/1948,10370,1,3.976799965
6/30/1948,8864,1,3.825999737
7/1/1948,7332,0,4.342399597
7/2/1948,6897,0,5.270100117
7/3/1948,6716,0,6.21600008
7/4/1948,6624,0,7.146500111
7/5/1948,6571,0,7.922100067
7/6/1948,6537,0,8.376999855
7/7/1948,6515,0,8.508600235
7/8/1948,6499,0,8.266000748
7/9/1948,6488,0,7.958399773
7/10/1948,6479,0,7.27369976
7/11/1948,6472,0,6.138700008
7/12/1948,6467,0,5.612799644
7/13/1948,6462,0,5.012899876
7/14/1948,6459,0,5.44260025
7/15/1948,6455,0,5.871599674
7/16/1948,6452,0,6.381400108
7/17/1948,6449,0,6.706099987
7/18/1948,6446,0,6.949299812
7/19/1948,6443,0,7.001499653
7/20/1948,6440,0,6.960700035
7/21/1948,6436,0,6.775799751
7/22/1948,6431,0,6.46570015
7/23/1948,6424,0,5.900699615
7/24/1948,6416,0,5.621900082
7/25/1948,6404,0,4.916999817
7/26/1948,6387,0,4.310600281
7/27/1948,6359,0,3.987100124
7/28/1948,6312,0,3.688499928
7/29/1948,6218,0,4.3968997
7/30/1948,5994,0,4.932800293
7/31/1948,5204,0,5.539400101
8/1/1948,4413,0,6.491899967
8/2/1948,4189,0,7.383900166
8/3/1948,4096,0,8.055100441
8/4/1948,4049,0,8.397399902
8/5/1948,4021,0,8.415999413
8/6/1948,4004,0,7.96969986
8/7/1948,3992,0,7.339600086
8/8/1948,3984,0,6.358300209
8/9/1948,3979,0,5.649499893
8/10/1948,3974,0,5.179500103
8/11/1948,3971,0,5.449599743
8/12/1948,3968,0,5.565100193
8/13/1948,3966,0,5.665800095
8/14/1948,3964,0,5.929200172
8/15/1948,3963,0,6.16479969
8/16/1948,3961,0,6.336400032
8/17/1948,3960,0,6.461400032
8/18/1948,3959,0,6.357500076
8/19/1948,3958,0,6.23360014
8/20/1948,3957,0,5.799999714
8/21/1948,3956,0,5.267799854
8/22/1948,3955,0,4.780200005
8/23/1948,3953,0,4.335499763
8/24/1948,3951,0,3.844900131
8/25/1948,3948,0,3.980800152
8/26/1948,3944,0,4.255800247
8/27/1948,3938,0,4.727099895
8/28/1948,3927,0,5.254499912
8/29/1948,3905,0,5.588700294
8/30/1948,3853,0,6.394900322
8/31/1948,3670,0,7.125599861
9/1/1948,3490,1,7.634299755
9/2/1948,3441,1,7.837200165
9/3/1948,3421,1,7.533500195
9/4/1948,3410,1,6.713099957
9/5/1948,3405,1,6.10010004
9/6/1948,3401,1,5.665300369
9/7/1948,3399,1,5.809700012
9/8/1948,3397,1,5.722199917
9/9/1948,3396,1,5.502000332
9/10/1948,3395,1,5.309200287
9/11/1948,3395,1,5.088900089
9/12/1948,3394,1,5.25
9/13/1948,3394,1,5.431399822
9/14/1948,3394,1,5.584300041
9/15/1948,3394,1,5.530200005
9/16/1948,3395,1,5.54279995
9/17/1948,3395,1,5.21449995
9/18/1948,3396,1,4.765000343
9/19/1948,3397,1,4.46239996
9/20/1948,3398,1,4.423900127
9/21/1948,3400,1,4.762700081
9/22/1948,3402,1,4.883500099
9/23/1948,3406,1,4.951499939
9/24/1948,3411,1,4.982999802
9/25/1948,3418,1,5.129000187
9/26/1948,3430,1,5.454399586
9/27/1948,3450,1,5.499899864
9/28/1948,3491,1,6.106699944
9/29/1948,3590,1,6.528999805
9/30/1948,3950,1,6.676700115
10/1/1948,4316,1,6.423799992
10/2/1948,4420,1,6.092899799
10/3/1948,4463,1,6.290300369
10/4/1948,4485,1,6.783400059
10/5/1948,4498,1,6.809200287
10/6/1948,4506,1,6.489600182
10/7/1948,4511,1,5.970000267
10/8/1948,4515,1,5.340399742
10/9/1948,4517,1,4.834400177
10/10/1948,4519,1,4.50249958
10/11/1948,4521,1,4.449599743
10/12/1948,4522,1,4.525599957
10/13/1948,4523,1,4.617400169
10/14/1948,4524,1,4.640299797
10/15/1948,4524,1,4.593599796
10/16/1948,4525,1,4.475599766
10/17/1948,4525,1,5.075600147
10/18/1948,4525,1,5.517800331
10/19/1948,4526,1,5.847199917
10/20/1948,4526,1,6.048500061
10/21/1948,4526,1,6.013899803
10/22/1948,4526,1,5.931299686
10/23/1948,4526,1,5.712900162
10/24/1948,4525,1,5.522399902
10/25/1948,4525,1,5.38740015
10/26/1948,4524,1,5.257300377
10/27/1948,4523,1,5.388800144
10/28/1948,4522,1,5.524499893
10/29/1948,4518,1,5.725299835
10/30/1948,4509,1,6.230999947
10/31/1948,4479,1,7.016700268
11/1/1948,4449,0,7.569200039
11/2/1948,4441,0,7.663799763
11/3/1948,4437,0,7.442900181
11/4/1948,4436,0,6.82310009
11/5/1948,4435,0,6.072900295
11/6/1948,4434,0,5.310600281
11/7/1948,4434,0,4.601400375
11/8/1948,4434,0,4.21600008
11/9/1948,4434,0,4.157899857
11/10/1948,4435,0,4.328800201
11/11/1948,4435,0,4.313899994
11/12/1948,4436,0,4.274100304
11/13/1948,4436,0,4.847099781
11/14/1948,4437,0,5.529799938
11/15/1948,4438,0,6.171200275
11/16/1948,4440,0,6.700500011
11/17/1948,4441,0,7.044699669
11/18/1948,4444,0,7.10959959
11/19/1948,4447,0,7.113200188
11/20/1948,4450,0,6.832799911
11/21/1948,4455,0,6.36190033
11/22/1948,4462,0,5.76940012
11/23/1948,4471,0,5.122900009
11/24/1948,4484,0,5.047599792
11/25/1948,4504,0,5.148599625
11/26/1948,4536,0,5.373800278
11/27/1948,4592,0,6.279999733
11/28/1948,4702,0,7.21570015
11/29/1948,4970,0,7.730999947
11/30/1948,5944,0,8.029899597
12/1/1948,6935,0,7.936399937
12/2/1948,7216,0,7.438600063
12/3/1948,7333,0,6.915999889
12/4/1948,7392,0,6.213699818
12/5/1948,7426,0,5.377000332
12/6/1948,7448,0,4.495300293
12/7/1948,7462,0,4.076900005
12/8/1948,7472,0,3.878299952
12/9/1948,7479,0,3.671399593
12/10/1948,7484,0,3.735500336
12/11/1948,7488,0,4.555700302
12/12/1948,7491,0,5.437900066
12/13/1948,7493,0,6.17869997
12/14/1948,7495,0,6.938499928
12/15/1948,7496,0,7.514400005
12/16/1948,7496,0,7.771399498
12/17/1948,7497,0,8.020500183
12/18/1948,7496,0,7.886199951
12/19/1948,7496,0,7.377300262
12/20/1948,7495,0,6.536700249
12/21/1948,7493,0,5.455299854
12/22/1948,7490,0,5.095200062
12/23/1948,7487,0,4.738299847
12/24/1948,7481,0,4.979899883
12/25/1948,7474,0,6.03730011
12/26/1948,7462,0,6.854799747
12/27/1948,7444,0,7.32970047
12/28/1948,7411,0,7.727499962
12/29/1948,7347,0,7.823399544
12/30/1948,7194,0,7.570700169
12/31/1948,6654,0,7.282399654
1/1/1949,6114,0,6.808099747
1/2/1949,5961,0,6.031599998
1/3/1949,5897,0,5.307899952
1/4/1949,5864,0,4.357199669
1/5/1949,5846,0,3.903900146
1/6/1949,5834,0,3.518999815
1/7/1949,5826,0,3.142500162
1/8/1949,5821,0,3.920600176
1/9/1949,5818,0,4.709199905
1/10/1949,5815,0,5.544099808
1/11/1949,5813,0,6.459700108
1/12/1949,5812,0,7.238800049
1/13/1949,5811,0,7.802399635
1/14/1949,5811,0,8.304900169
1/15/1949,5811,0,8.432199478
1/16/1949,5811,0,8.054699898
1/17/1949,5812,0,7.240300179
1/18/1949,5813,0,6.124800205
1/19/1949,5815,0,5.282899857
1/20/1949,5818,0,4.717299938
1/21/1949,5821,0,4.927399635
1/22/1949,5826,0,5.541399956
1/23/1949,5832,0,6.142399788
1/24/1949,5841,0,6.61370039
1/25/1949,5853,0,6.931099892
1/26/1949,5872,0,7.15170002
1/27/1949,5902,0,7.149000168
1/28/1949,5954,0,6.986800194
1/29/1949,6057,0,6.789199829
1/30/1949,6304,0,6.240200043
1/31/1949,7175,0,5.635400295
2/1/1949,7999,0,4.777899742
2/2/1949,8212,0,4.066099644
2/3/1949,8298,0,3.622199774
2/4/1949,8341,0,3.190100193
2/5/1949,8367,0,3.607900143
2/6/1949,8384,0,4.098100185
2/7/1949,8397,0,4.721600056
2/8/1949,8407,0,5.48570013
2/9/1949,8416,0,6.329799652
2/10/1949,8425,0,7.111500263
2/11/1949,8435,0,7.831600189
2/12/1949,8446,0,8.180299759
2/13/1949,8458,0,7.991799831
2/14/1949,8473,0,7.427599907
2/15/1949,8490,0,6.38779974
2/16/1949,8512,0,5.40019989
2/17/1949,8540,0,5.06760025
2/18/1949,8576,0,5.404399872
2/19/1949,8623,0,5.599399567
2/20/1949,8686,0,5.697600365
2/21/1949,8775,0,5.795700073
2/22/1949,8902,0,5.948899746
2/23/1949,9095,0,6.135299683
2/24/1949,9405,0,6.250699997
2/25/1949,9953,0,6.206799984
2/26/1949,11055,0,6.152100086
2/27/1949,13812,0,5.816699982
2/28/1949,24474,0,5.278100014
