,NDOI,smscg,tide
4/12/1940,44467.64135,1,5.231800079
4/13/1940,44415.66666,1,5.073500156
4/14/1940,44371.30266,1,4.875500202
4/15/1940,44331.98623,1,4.725199699
4/16/1940,44295.62126,1,4.668300152
4/17/1940,44260.33283,1,5.009299755
4/18/1940,44224.25678,1,5.356199741
4/19/1940,44185.31961,1,5.491400242
4/20/1940,44140.95685,1,6.126399994
4/21/1940,44087.69151,1,6.947400093
4/22/1940,44020.42794,1,7.335299969
4/23/1940,43931.16421,1,7.466199875
4/24/1940,43806.4539,1,7.191699982
4/25/1940,43621.96247,1,6.930700302
4/26/1940,43329.54316,1,6.198299885
4/27/1940,42822.23163,1,5.367599964
4/28/1940,41820.49054,1,4.585700035
4/29/1940,39385.68883,1,4.294199944
4/30/1940,30545.29025,1,4.189400196
5/1/1940,21545.58484,1,4.149499893
5/2/1940,18994.34384,1,4.126900196
5/3/1940,17931.33344,1,4.302799702
5/4/1940,17389.85342,1,4.810100079
5/5/1940,17077.48155,1,5.350300312
5/6/1940,16881.30712,1,5.707600117
5/7/1940,16750.2515,1,6.059100151
5/8/1940,16658.46662,1,6.204200268
5/9/1940,16591.72484,1,6.202400208
5/10/1940,16541.66131,1,6.178800106
5/11/1940,16503.08669,1,6.073400021
5/12/1940,16472.63137,1,5.6875
5/13/1940,16448.01608,1,5.20179987
5/14/1940,16427.63728,1,4.978899956
5/15/1940,16410.31919,1,5.042900085
5/16/1940,16395.1572,1,5.058099747
5/17/1940,16381.41236,1,5.152100086
5/18/1940,16368.43293,1,6.15530014
5/19/1940,16355.5873,1,6.983099937
5/20/1940,16342.19479,1,7.569200039
5/21/1940,16327.43901,1,7.859499931
5/22/1940,16310.24021,1,7.705800056
5/23/1940,16289.04426,1,7.173699856
5/24/1940,16261.44055,1,6.965499878
5/25/1940,16223.41311,1,6.292200089
5/26/1940,16167.74307,1,5.423300266
5/27/1940,16080.23826,1,4.724400043
5/28/1940,15929.5992,1,4.398700237
5/29/1940,15634.84175,1,4.122900009
5/30/1940,14928.33642,1,3.936100006
5/31/1940,12436.98344,1,4.100599766
6/1/1940,9989.878299,1,4.654099941
6/2/1940,9316.079409,1,5.375400066
6/3/1940,9039.126896,1,5.860599995
6/4/1940,8899.214911,1,6.396299839
6/5/1940,8818.989792,1,6.745300293
6/6/1940,8768.874243,1,6.881799698
6/7/1940,8735.57933,1,6.986999989
6/8/1940,8712.416172,1,6.703199863
6/9/1940,8695.720633,1,6.604899883
6/10/1940,8683.349518,1,6.053199768
6/11/1940,8673.982081,1,5.559700012
6/12/1940,8666.769246,1,5.420300007
6/13/1940,8661.146013,1,5.260799885
6/14/1940,8656.725827,1,5.140900135
6/15/1940,8653.238559,1,5.889100075
6/16/1940,8650.492904,1,6.636600018
6/17/1940,8648.353125,1,7.326399803
6/18/1940,8646.724729,1,7.717399597
6/19/1940,8645.546197,1,7.741499901
6/20/1940,8644.785453,1,7.443199635
6/21/1940,8644.441037,1,7.103000164
6/22/1940,8644.549495,1,6.630099773
6/23/1940,8645.203234,1,6.08589983
6/24/1940,8646.589281,1,5.21780014
6/25/1940,8649.07535,1,4.729800224
6/26/1940,8653.41669,1,4.331200123
6/27/1940,8661.318617,1,3.928200006
6/28/1940,8677.266743,1,3.818300247
6/29/1940,8716.357068,1,4.225500107
6/30/1940,8858.613592,1,4.861600399
7/1/1940,9003.452744,1,5.505700111
7/2/1940,9044.476353,1,6.19299984
7/3/1940,9061.516343,1,6.735799789
7/4/1940,9070.127551,1,7.09400034
7/5/1940,9075.011425,1,7.424399853
7/6/1940,9077.979167,1,7.378400326
7/7/1940,9079.845568,1,6.866300106
7/8/1940,9081.017803,1,6.826000214
7/9/1940,9081.714102,1,6.063700199
7/10/1940,9082.05589,1,5.766800404
7/11/1940,9082.110348,1,5.344099998
7/12/1940,9081.911297,1,5.362699986
7/13/1940,9081.46966,1,5.63010025
7/14/1940,9080.778354,1,6.180700302
7/15/1940,9079.813783,1,6.741900444
7/16/1940,9078.53476,1,7.140999794
7/17/1940,9076.878947,1,7.295100212
7/18/1940,9074.756245,1,7.153600216
7/19/1940,9072.037781,1,7.015200138
7/20/1940,9068.537951,1,6.5958004
7/21/1940,9063.984687,1,5.881299973
7/22/1940,9057.968834,1,5.627300262
7/23/1940,9049.854351,1,4.824200153
7/24/1940,9038.610823,1,4.434500217
7/25/1940,9022.481043,1,4.019000053
7/26/1940,8998.268394,1,3.533900023
7/27/1940,8959.652026,1,3.9781003
7/28/1940,8892.65556,1,4.317200184
7/29/1940,8761.078017,1,4.771300316
7/30/1940,8445.239907,1,5.458800316
7/31/1940,7331.046744,1,6.095699787
8/1/1940,6216.873863,1,6.723599911
8/2/1940,5901.100188,1,7.25180006
8/3/1940,5769.637308,1,7.417599678
8/4/1940,5702.812893,1,7.226200104
8/5/1940,5664.434446,1,6.736899853
8/6/1940,5640.535698,1,6.436900139
8/7/1940,5624.80792,1,5.795799732
8/8/1940,5614.069143,1,5.437399864
8/9/1940,5606.579975,1,5.374199867
8/10/1940,5601.331856,1,5.684300423
8/11/1940,5597.715784,1,5.760000229
8/12/1940,5595.356378,1,6.016900063
8/13/1940,5594.024202,1,6.300199986
8/14/1940,5593.588072,1,6.478299618
8/15/1940,5593.989474,1,6.450699806
8/16/1940,5595.230546,1,6.423600197
8/17/1940,5597.371775,1,6.200700283
8/18/1940,5600.538417,1,5.71239996
8/19/1940,5604.936927,1,5.223899841
8/20/1940,5610.885461,1,4.722100258
8/21/1940,5618.86685,1,4.371500015
8/22/1940,5629.620674,1,3.909500122
8/23/1940,5644.307913,1,3.716899872
8/24/1940,5664.819147,1,3.760000229
8/25/1940,5694.387082,1,3.988300323
8/26/1940,5738.900357,1,4.386000156
8/27/1940,5810.010388,1,4.609700203
8/28/1940,5933.487653,1,5.186700344
8/29/1940,6176.089528,1,5.880599976
8/30/1940,6758.523408,1,6.461899757
8/31/1940,8813.287626,1,6.765500069
9/1/1940,10831.63319,1,6.872200012
9/2/1940,11387.33467,1,6.601899624
9/3/1940,11615.68461,1,6.073599815
9/4/1940,11730.96437,1,5.899799824
9/5/1940,11796.9687,1,5.982200146
9/6/1940,11838.08546,1,5.881299973
9/7/1940,11865.2664,1,5.718500137
9/8/1940,11884.01766,1,5.527400017
9/9/1940,11897.34812,1,5.397500038
9/10/1940,11907.00904,1,5.371500015
9/11/1940,11914.06924,1,5.436100006
9/12/1940,11919.2031,1,5.501199722
9/13/1940,11922.8435,1,5.504600048
9/14/1940,11925.26641,1,5.387099743
9/15/1940,11926.63841,1,5.112699986
9/16/1940,11927.04237,1,4.685199738
9/17/1940,11926.4886,1,4.488699913
9/18/1940,11924.91442,1,4.450699806
9/19/1940,11922.17153,1,4.527500153
9/20/1940,11917.99718,1,4.432500362
9/21/1940,11911.95931,1,4.379399776
9/22/1940,11903.35504,1,4.245399952
9/23/1940,11891.01744,1,4.193799973
9/24/1940,11872.92835,1,4.31649971
9/25/1940,11845.38275,1,4.635400295
9/26/1940,11801.00013,1,4.828699589
9/27/1940,11723.33425,1,5.313899994
9/28/1940,11569.3528,1,5.735299587
9/29/1940,11194.50006,1,5.930000305
9/30/1940,9832.87947,1,5.804499626
10/1/1940,8446.656044,1,6.374599934
10/2/1940,8053.661457,1,6.816200256
10/3/1940,7889.873929,1,6.966700077
10/4/1940,7806.390439,1,6.853199959
10/5/1940,7758.165591,1,6.445899963
10/6/1940,7727.803186,1,5.891499996
10/7/1940,7707.430008,1,5.340000153
10/8/1940,7693.057903,1,4.900000095
10/9/1940,7682.487124,1,4.452500343
10/10/1940,7674.419084,1,4.691100121
10/11/1940,7668.041911,1,4.691900253
10/12/1940,7662.820888,1,4.630700111
10/13/1940,7658.385131,1,4.627399921
10/14/1940,7654.462355,1,4.771800041
10/15/1940,7650.838756,1,5.062099934
10/16/1940,7647.332131,1,5.305600166
10/17/1940,7643.771573,1,5.399999619
10/18/1940,7639.979341,1,5.451099873
10/19/1940,7635.75123,1,5.353199959
10/20/1940,7630.83124,1,5.196199894
10/21/1940,7624.874292,1,4.929999828
10/22/1940,7617.38607,1,4.668600082
10/23/1940,7607.618835,1,4.499700069
10/24/1940,7594.37905,1,4.443099976
10/25/1940,7575.647127,1,4.461299896
10/26/1940,7547.763579,1,4.893400192
10/27/1940,7503.505961,1,5.144899845
10/28/1940,7426.917904,1,5.90019989
10/29/1940,7276.684323,1,6.829599857
10/30/1940,6916.23559,1,7.456300259
10/31/1940,5644.836141,1,7.822400093
11/1/1940,4396.100837,1,7.833400249
11/2/1940,4052.607146,1,7.403100014
11/3/1940,3911.930931,1,6.765900135
11/4/1940,3841.526408,1,5.939499855
11/5/1940,3801.968469,1,5.063999653
11/6/1940,3778.224415,1,4.566299915
11/7/1940,3763.586974,1,4.383100033
11/8/1940,3754.733339,1,4.35490036
11/9/1940,3749.904958,1,4.458899975
11/10/1940,3748.145974,1,4.446899891
11/11/1940,3748.954688,1,5.005500317
11/12/1940,3752.115412,1,5.403900146
11/13/1940,3757.617801,1,5.802000046
11/14/1940,3765.624216,1,6.079999924
11/15/1940,3776.468633,1,6.236399651
11/16/1940,3790.68223,1,6.292699814
11/17/1940,3809.048631,1,6.227200031
11/18/1940,3832.699729,1,5.934800148
11/19/1940,3863.274542,1,5.59100008
11/20/1940,3903.183824,1,5.134999752
11/21/1940,3956.062637,1,4.65350008
11/22/1940,4027.575516,1,4.620399952
11/23/1940,4126.923034,1,4.687200069
11/24/1940,4269.84264,1,4.795899868
11/25/1940,4485.06993,1,5.724100113
11/26/1940,4829.700939,1,6.6947999
11/27/1940,5430.821176,1,7.582099915
11/28/1940,6620.804777,1,8.082699776
11/29/1940,9515.996509,1,8.263500214
11/30/1940,20030.83918,1,8.105799675
12/1/1940,30735.58878,0,7.622099876
12/2/1940,33770.61792,0,6.806599617
12/3/1940,35035.86586,0,5.78949976
12/4/1940,35681.21703,0,4.968599796
12/5/1940,36054.55351,0,4.545400143
12/6/1940,36290.25167,0,4.165699959
12/7/1940,36449.15759,0,3.875400066
12/8/1940,36562.1261,0,4.026199818
12/9/1940,36646.21409,0,4.630700111
12/10/1940,36711.53541,0,5.24339962
12/11/1940,36764.4658,0,5.741100311
12/12/1940,36809.26721,0,6.229799747
12/13/1940,36848.97131,0,6.599900246
12/14/1940,36885.89468,0,6.812600136
12/15/1940,36921.96498,0,6.970900059
12/16/1940,36958.95187,0,6.815199852
12/17/1940,36998.65801,0,6.56799984
12/18/1940,37043.11035,0,6.073299885
12/19/1940,37094.79026,0,5.319400311
12/20/1940,37156.95336,0,4.977999687
12/21/1940,37234.11978,0,4.754799843
12/22/1940,37332.88148,0,4.531400204
12/23/1940,37463.31307,0,5.232999802
12/24/1940,37641.58693,0,6.237100124
12/25/1940,37895.15048,0,7.098599911
12/26/1940,38273.81405,0,7.691200256
12/27/1940,38875.9563,0,7.995500088
12/28/1940,39918.99426,0,8.105800629
12/29/1940,41965.95162,0,7.875200272
12/30/1940,46878.0282,0,7.25369978
12/31/1940,64205.12838,0,6.48390007
1/1/1941,81532.19794,1,5.581400394
1/2/1941,86444.17725,1,4.800600052
1/3/1941,88490.9615,1,4.30670023
1/4/1941,89533.73973,1,3.797199726
1/5/1941,90135.5228,1,3.395400047
1/6/1941,90513.71249,1,3.907799959
1/7/1941,90766.66916,1,4.470799923
1/8/1941,90944.18102,1,5.017300129
1/9/1941,91073.6686,1,5.715399742
1/10/1941,91171.2713,1,6.258299828
1/11/1941,91247.02288,1,6.691300392
1/12/1941,91307.46433,1,7.11190033
1/13/1941,91357.05144,1,7.181499958
1/14/1941,91398.95764,1,7.101900101
1/15/1941,91435.5581,1,6.744699955
1/16/1941,91468.74053,1,6.048699856
1/17/1941,91500.12215,1,5.366300106
1/18/1941,91531.22136,1,5.023099899
1/19/1941,91563.61853,1,4.613299847
1/20/1941,91599.13924,1,4.951099873
1/21/1941,91640.10272,1,5.606499672
1/22/1941,91689.7055,1,6.264699936
1/23/1941,91752.67205,1,6.805900097
1/24/1941,91836.44542,1,7.158400059
1/25/1941,91953.53168,1,7.418799877
1/26/1941,92126.51057,1,7.422699928
1/27/1941,92399.86866,1,7.064199924
1/28/1941,92871.81214,1,6.577499866
1/29/1941,93796.54031,1,5.864700317
1/30/1941,96014.22876,1,5.03949976
1/31/1941,103835.6577,1,4.463200092
2/1/1941,111226.8826,1,3.900500059
2/2/1941,113137.9632,1,3.372099876
2/3/1941,113900.9822,1,3.449699879
2/4/1941,114279.385,1,3.736700058
2/5/1941,114493.0387,1,4.16079998
2/6/1941,114624.294,1,4.694099903
2/7/1941,114709.5916,1,5.256100178
2/8/1941,114767.0231,1,5.951499939
2/9/1941,114806.3411,1,6.52699995
2/10/1941,114833.1153,1,6.852700233
2/11/1941,114850.6363,1,6.997099876
2/12/1941,114860.8543,1,6.820300102
2/13/1941,114864.8596,1,6.364799976
2/14/1941,114863.1289,1,5.632200241
2/15/1941,114855.6323,1,5.250100136
2/16/1941,114841.8423,1,5.025799751
2/17/1941,114820.6509,1,5.224900246
2/18/1941,114790.1692,1,5.417000294
2/19/1941,114747.3432,1,5.612500191
2/20/1941,114687.2371,1,5.848700047
2/21/1941,114601.6668,1,6.114299774
2/22/1941,114476.4391,1,6.344099998
2/23/1941,114285.3463,1,6.433300018
2/24/1941,113975.7102,1,6.269299984
2/25/1941,113428.5919,1,6.029600143
2/26/1941,112326.5496,1,5.458899975
2/27/1941,109567.4588,1,4.940400124
2/28/1941,98897.63874,1,4.416400433
3/1/1941,87607.13845,1,3.978599787
3/2/1941,84406.54494,1,3.974899769
3/3/1941,83073.03731,1,3.852699757
3/4/1941,82393.85407,1,3.800300121
3/5/1941,82002.14525,1,3.806699991
3/6/1941,81756.267,1,3.98029995
3/7/1941,81592.1479,1,4.352999687
3/8/1941,81477.37122,1,4.864799976
3/9/1941,81394.10089,1,5.381999969
3/10/1941,81331.85892,1,5.904200077
3/11/1941,81284.15497,1,6.188499928
3/12/1941,81246.78655,1,6.176199913
3/13/1941,81216.92559,1,6.029200077
3/14/1941,81192.60044,1,5.729899883
3/15/1941,81172.38778,1,5.850900173
3/16/1941,81155.22062,1,6.187399864
3/17/1941,81140.26226,1,6.188600063
3/18/1941,81126.81755,1,5.938799858
3/19/1941,81114.26337,1,5.64139986
3/20/1941,81101.98508,1,5.428900242
3/21/1941,81089.30567,1,5.308200359
3/22/1941,81075.38985,1,5.268899918
3/23/1941,81059.09267,1,5.237199783
3/24/1941,81038.69159,1,5.166100025
3/25/1941,81011.36636,1,5.034999847
3/26/1941,80972.09364,1,4.71449995
3/27/1941,80911.042,1,4.515999794
3/28/1941,80806.57325,1,4.645999908
3/29/1941,80602.74792,1,4.748600006
3/30/1941,80114.75738,1,4.762700081
3/31/1941,78394.50415,1,4.781999588
4/1/1941,76704.73774,1,4.588600159
4/2/1941,76239.12303,1,4.41740036
4/3/1941,76047.22159,1,4.214300156
4/4/1941,75949.60194,1,4.118400097
4/5/1941,75892.80151,1,4.197999954
4/6/1941,75856.33535,1,4.432700157
4/7/1941,75830.95203,1,4.727199554
4/8/1941,75811.94075,1,5.019499779
4/9/1941,75796.65827,1,5.454599857
4/10/1941,75783.48453,1,5.608500004
4/11/1941,75771.33233,1,6.383399963
4/12/1941,75759.3941,1,7.024699688
4/13/1941,75746.997,1,7.15530014
4/14/1941,75733.50837,1,7.281300068
4/15/1941,75718.26185,1,6.977499962
4/16/1941,75700.48585,1,6.44630003
4/17/1941,75679.21925,1,5.763199806
4/18/1941,75653.19664,1,5.084400177
4/19/1941,75620.67674,1,4.733399868
4/20/1941,75579.16902,1,4.737800121
4/21/1941,75524.97486,1,4.735100269
4/22/1941,75452.37766,1,4.55369997
4/23/1941,75352.13222,1,4.553800106
4/24/1941,75208.45982,1,4.908200264
4/25/1941,74992.58117,1,5.252600193
4/26/1941,74647.34326,1,5.449399948
4/27/1941,74045.56304,1,5.570899963
4/28/1941,72854.6423,1,5.54129982
4/29/1941,69957.52015,1,5.449399948
4/30/1941,59436.0138,1,5.343100071
5/1/1941,48724.61212,1,5.04460001
5/2/1941,45687.9819,1,4.763899803
5/3/1941,44422.49279,1,4.446899891
5/4/1941,43777.57001,1,4.335000038
5/5/1941,43405.15327,1,4.595299721
5/6/1941,43170.83054,1,4.900700092
5/7/1941,43013.77624,1,5.106899738
5/8/1941,42903.18718,1,5.728099823
5/9/1941,42822.08223,1,6.726900101
5/10/1941,42760.44726,1,7.508100033
5/11/1941,42712.0338,1,7.949700356
5/12/1941,42672.74119,1,8.042599678
5/13/1941,42639.74283,1,7.706899643
5/14/1941,42610.98492,1,7.444099903
5/15/1941,42584.88017,1,6.628600121
5/16/1941,42560.10567,1,5.686299801
5/17/1941,42535.45394,1,5.095799923
5/18/1941,42509.7049,1,4.809700012
5/19/1941,42481.49255,1,4.543200016
5/20/1941,42449.13834,1,4.381800175
5/21/1941,42410.41055,1,4.579899788
5/22/1941,42362.13966,1,5.084300041
5/23/1941,42299.55541,1,5.517400265
5/24/1941,42215.06492,1,5.815099716
5/25/1941,42095.83951,1,6.084400177
5/26/1941,41918.65134,1,6.150900364
5/27/1941,41637.67431,1,6.206999779
5/28/1941,41151.6827,1,5.991000175
5/29/1941,40198.59518,1,5.954299927
5/30/1941,37912.10639,1,5.72630024
5/31/1941,29847.25448,1,5.258500099
6/1/1941,21925.40713,1,4.868900299
6/2/1941,19744.0485,1,4.870699883
6/3/1941,18847.26842,1,4.869000435
6/4/1941,18394.00462,1,4.933000088
6/5/1941,18133.82914,1,5.539800167
6/6/1941,17970.97294,1,6.565200329
6/7/1941,17862.39159,1,7.409599781
6/8/1941,17786.40093,1,8.108999252
6/9/1941,17731.10158,1,8.38999939
6/10/1941,17689.50879,1,8.224999428
6/11/1941,17657.28855,1,7.586100101
6/12/1941,17631.61842,1,7.379899979
6/13/1941,17610.57506,1,6.504099846
6/14/1941,17592.78514,1,5.541699886
6/15/1941,17577.21414,1,5.114500046
6/16/1941,17563.0295,1,4.681900024
6/17/1941,17549.5025,1,4.26279974
6/18/1941,17535.92697,1,4.215600014
6/19/1941,17521.53717,1,4.800700188
6/20/1941,17505.40601,1,5.26279974
6/21/1941,17486.29555,1,5.728899956
6/22/1941,17462.40906,1,6.142199993
6/23/1941,17430.94096,1,6.388400078
6/24/1941,17387.1911,1,6.613399982
6/25/1941,17322.66672,1,6.561499596
6/26/1941,17220.57711,1,6.505599976
6/27/1941,17043.63198,1,6.279500008
6/28/1941,16694.39114,1,6.029200077
6/29/1941,15845.68516,1,5.45909977
6/30/1941,12764.30899,1,5.268799782
7/1/1941,9627.423302,1,5.109700203
7/2/1941,8738.187955,1,4.912499905
7/3/1941,8367.691394,1,5.370399952
7/4/1941,8178.98703,1,6.056300163
7/5/1941,8070.151257,1,6.948000431
7/6/1941,8001.830346,1,7.670799732
7/7/1941,7956.222789,1,8.093900681
7/8/1941,7924.321758,1,8.140199661
7/9/1941,7901.171358,1,7.781799793
7/10/1941,7883.859919,1,7.311100006
7/11/1941,7870.583553,1,6.914299965
7/12/1941,7860.173853,1,6.108399868
7/13/1941,7851.844056,1,5.20720005
7/14/1941,7845.045058,1,4.736100197
7/15/1941,7839.379718,1,4.238300323
7/16/1941,7834.549367,1,3.98759985
7/17/1941,7830.318584,1,4.063199997
7/18/1941,7826.490216,1,4.589800358
7/19/1941,7822.885598,1,5.151500225
7/20/1941,7819.326127,1,5.634000301
7/21/1941,7815.612331,1,6.080800056
7/22/1941,7811.495133,1,6.500400066
7/23/1941,7806.630068,1,6.664400101
7/24/1941,7800.495922,1,6.765599728
7/25/1941,7792.23649,1,6.659499645
7/26/1941,7780.324027,1,6.145400047
7/27/1941,7761.765882,1,6.02699995
7/28/1941,7729.972861,1,5.502500057
7/29/1941,7667.907646,1,5.130699635
7/30/1941,7519.280339,1,4.774400234
7/31/1941,6995.309986,1,5.41050005
8/1/1941,6471.392123,1,5.783500195
8/2/1941,6322.931578,1,6.263799667
8/3/1941,6261.163121,1,6.863299847
8/4/1941,6229.815385,1,7.306099892
8/5/1941,6211.873002,1,7.488300323
8/6/1941,6200.772941,1,7.327400208
8/7/1941,6193.553931,1,7.073400021
8/8/1941,6188.726126,1,6.559500217
8/9/1941,6185.479433,1,5.89260006
8/10/1941,6183.349201,1,5.36400032
8/11/1941,6182.060943,1,4.644200325
8/12/1941,6181.452997,1,4.072899818
8/13/1941,6181.436218,1,3.664900064
8/14/1941,6181.972854,1,3.835900307
8/15/1941,6183.066331,1,4.068500042
8/16/1941,6184.758219,1,4.234399796
8/17/1941,6187.130977,1,4.723600388
8/18/1941,6190.316702,1,5.290200233
8/19/1941,6194.513651,1,5.827199936
8/20/1941,6200.014466,1,6.159399986
8/21/1941,6207.253729,1,6.48210001
8/22/1941,6216.889597,1,6.555500031
8/23/1941,6229.949039,1,6.302099705
8/24/1941,6248.099117,1,5.730800152
8/25/1941,6274.18568,1,5.472499847
8/26/1941,6313.388433,1,5.215300083
8/27/1941,6375.95205,1,5.277899742
8/28/1941,6484.531616,1,5.418700218
8/29/1941,6697.809976,1,5.638799667
8/30/1941,7209.794249,1,5.787699699
8/31/1941,9015.970446,1,5.991600037
9/1/1941,10790.12799,1,6.296000004
9/2/1941,11278.59476,1,6.475500107
9/3/1941,11479.31111,1,6.466300011
9/4/1941,11580.6334,1,6.289000034
9/5/1941,11638.63772,1,5.96600008
9/6/1941,11674.76075,1,5.414500237
9/7/1941,11698.62846,1,4.922999859
9/8/1941,11715.07988,1,4.440100193
9/9/1941,11726.75871,1,4.20179987
9/10/1941,11735.20288,1,4.056900024
9/11/1941,11741.35008,1,3.919199944
9/12/1941,11745.79081,1,3.83190012
9/13/1941,11748.90266,1,3.908799887
9/14/1941,11750.92442,1,4.091400146
9/15/1941,11751.99755,1,4.290999889
9/16/1941,11752.18828,1,4.725900173
9/17/1941,11751.49669,1,5.236800194
9/18/1941,11749.85527,1,5.682199955
9/19/1941,11747.11607,1,5.859899998
9/20/1941,11743.02258,1,5.887499809
9/21/1941,11737.15676,1,5.586699963
9/22/1941,11728.84132,1,5.923999786
9/23/1941,11716.95416,1,6.210399628
9/24/1941,11699.55666,1,6.218699932
9/25/1941,11673.09154,1,6.138400078
9/26/1941,11630.47429,1,5.905099869
9/27/1941,11555.91989,1,5.638200283
9/28/1941,11408.12781,1,5.428500175
9/29/1941,11048.36189,1,5.327400208
9/30/1941,9741.562129,1,5.430799961
10/1/1941,8411.152504,1,5.435100079
10/2/1941,8033.98279,1,5.298299789
10/3/1941,7876.793031,1,5.102499962
10/4/1941,7796.675657,1,4.975300312
10/5/1941,7750.399168,1,5.020999908
10/6/1941,7721.268066,1,5.149600029
10/7/1941,7701.726475,1,5.059700012
10/8/1941,7687.947226,1,4.987699986
10/9/1941,7677.819641,1,4.754300117
10/10/1941,7670.098033,1,4.461400032
10/11/1941,7664.003979,1,4.156899929
10/12/1941,7659.025242,1,3.973700285
10/13/1941,7654.807066,1,3.973800182
10/14/1941,7651.089663,1,4.073800087
10/15/1941,7647.669814,1,4.278100014
10/16/1941,7644.375247,1,4.585000038
10/17/1941,7641.04539,1,4.96089983
10/18/1941,7637.51434,1,5.225800037
10/19/1941,7633.592582,1,6.124700069
10/20/1941,7629.04357,1,6.875699997
10/21/1941,7623.549391,1,7.268599987
10/22/1941,7616.655479,1,7.447799683
10/23/1941,7607.674962,1,7.239999771
10/24/1941,7595.512109,1,6.75
10/25/1941,7578.313424,1,6.117199898
10/26/1941,7552.720913,1,5.474999905
10/27/1941,7512.10768,1,4.956099987
10/28/1941,7441.833601,1,4.792600155
10/29/1941,7303.992222,1,5.10559988
10/30/1941,6973.282009,1,4.958199978
10/31/1941,5806.78465,1,4.922800064
11/1/1941,4661.143432,1,5.310299873
11/2/1941,4346.186687,1,5.567100048
11/3/1941,4217.466179,1,5.780799866
11/4/1941,4153.395106,1,5.843899727
11/5/1941,4117.828349,1,5.823800087
11/6/1941,4097.005989,1,5.718999863
11/7/1941,4084.813364,1,5.425899982
11/8/1941,4078.249533,1,5.132400036
11/9/1941,4075.75958,1,4.729899883
11/10/1941,4076.538974,1,4.319099903
11/11/1941,4080.217969,1,4.045100212
11/12/1941,4086.713029,1,4.180300236
11/13/1941,4096.160741,1,4.31069994
11/14/1941,4108.899048,1,4.664899826
11/15/1941,4125.482305,1,5.168699741
11/16/1941,4146.728284,1,6.327600002
11/17/1941,4173.804124,1,7.228199959
11/18/1941,4208.368445,1,7.966099739
11/19/1941,4252.802784,1,8.293399811
11/20/1941,4310.594369,1,8.262899399
11/21/1941,4386.988849,1,7.82310009
11/22/1941,4490.150133,1,7.128000259
11/23/1941,4633.329516,1,6.192200184
11/24/1941,4839.185385,1,5.28579998
11/25/1941,5149.083504,1,4.941099644
11/26/1941,5645.20875,1,4.69230032
11/27/1941,6510.483374,1,4.650799751
11/28/1941,8223.307727,1,4.769800186
11/29/1941,12390.47664,1,5.225399971
11/30/1941,27524.84653,1,5.683900356
12/1/1941,42932.35768,1,5.978199959
12/2/1941,47300.16978,1,6.261899948
12/3/1941,49120.20442,1,6.325500011
12/4/1941,50047.46108,1,6.416899681
12/5/1941,50582.57824,1,6.235800266
12/6/1941,50918.87315,1,6.083499908
12/7/1941,51143.80952,1,5.660599709
12/8/1941,51301.65997,1,5.177800179
12/9/1941,51416.80742,1,4.635299683
12/10/1941,51503.60344,1,4.442599773
12/11/1941,51570.97046,1,4.35199976
12/12/1941,51624.72508,1,4.346999645
12/13/1941,51668.8298,1,4.792200089
12/14/1941,51706.10693,1,5.896699905
12/15/1941,51738.66908,1,6.992100239
12/16/1941,51768.19554,1,7.896699905
12/17/1941,51796.12537,1,8.425999641
12/18/1941,51823.81009,1,8.630700111
12/19/1941,51852.6568,1,8.501800537
12/20/1941,51884.29145,1,7.976700306
12/21/1941,51920.7801,1,7.081799984
12/22/1941,51964.97079,1,5.944700241
12/23/1941,52021.07333,1,5.222000122
12/24/1941,52095.7203,1,4.711100101
12/25/1941,52200.05639,1,4.222799778
12/26/1941,52354.20359,1,4.151000023
12/27/1941,52597.80656,1,4.708900452
12/28/1941,53018.38306,1,5.178499699
12/29/1941,53842.46648,1,5.631800175
12/30/1941,55818.79184,1,6.070699692
12/31/1941,62788.97574,1,6.264900208
1/1/1942,69759.21577,1,6.590099812
1/2/1942,71735.71945,1,6.582099915
1/3/1942,72560.12019,1,6.619999886
1/4/1942,72981.17285,1,6.354000092
1/5/1942,73225.43427,1,5.970300198
1/6/1942,73380.45018,1,5.431599617
1/7/1942,73485.8988,1,4.806200027
1/8/1942,73561.94266,1,4.578700066
1/9/1942,73619.77575,1,4.277699947
1/10/1942,73666.09113,1,4.312600136
1/11/1942,73705.17345,1,5.278100014
1/12/1942,73739.96421,1,6.265900135
1/13/1942,73772.64746,1,7.151600361
1/14/1942,73804.99974,1,7.800899982
1/15/1942,73838.62289,1,8.202699661
1/16/1942,73875.12367,1,8.352000237
1/17/1942,73916.28108,1,8.10340023
1/18/1942,73964.23503,1,7.427499771
1/19/1942,74021.73479,1,6.543499947
1/20/1942,74092.50277,1,5.430799961
1/21/1942,74181.80746,1,4.850399971
1/22/1942,74297.41865,1,4.181200027
1/23/1942,74451.28584,1,3.661899805
1/24/1942,74662.6567,1,3.933099747
1/25/1942,74964.2567,1,4.333099842
1/26/1942,75415.5283,1,4.793200016
1/27/1942,76133.92545,1,5.234899998
1/28/1942,77379.07236,1,5.634900093
1/29/1942,79823.34644,1,6.114900112
1/30/1942,85689.50411,1,6.329699993
1/31/1942,106382.7069,1,6.544400215
2/1/1942,125938.0163,1,6.516699791
2/2/1942,130993.9857,1,6.318500042
2/3/1942,133012.2317,1,5.840399742
2/4/1942,134012.6099,1,5.199400425
2/5/1942,134576.7908,1,4.813799858
2/6/1942,134922.6008,1,4.438600063
